image_name,xmin,xmax,ymin,ymax,class_id
1479502531747243258.jpg,262,532,656,755,1
1479502531747243258.jpg,176,538,351,659,1
1479502531747243258.jpg,2,548,197,705,1
1479502531747243258.jpg,1490,548,1601,627,1
1479502531747243258.jpg,1401,567,1555,620,1
1479502531747243258.jpg,1020,507,1174,620,2
1479502532746974980.jpg,1607,545,1686,597,1
1479502532746974980.jpg,1601,559,1834,642,1
1479502532746974980.jpg,1680,573,1834,648,1
1479502532746974980.jpg,1785,543,1920,662,1
1479502532746974980.jpg,913,559,984,619,1
1479502532746974980.jpg,854,567,903,607,1
1479502532746974980.jpg,753,563,850,636,1
1479502532746974980.jpg,202,528,342,638,1
1479502532746974980.jpg,0,480,204,698,1
1479502532746974980.jpg,1182,557,1340,664,1
1479502532746974980.jpg,269,524,668,755,1
1479502532746974980.jpg,1030,502,1191,626,2
1479502533247867458.jpg,274,523,682,784,1
1479502533247867458.jpg,762,563,860,646,1
1479502533247867458.jpg,1203,559,1388,677,1
1479502533247867458.jpg,911,561,993,630,1
1479502533247867458.jpg,1784,570,1920,677,1
1479502533247867458.jpg,1036,506,1209,637,2
1479502533247867458.jpg,180,539,389,657,1
1479502533247867458.jpg,2,523,122,646,1
1479502533247867458.jpg,75,560,188,644,1
1479502533247867458.jpg,1418,571,1539,624,1
1479502533247867458.jpg,1502,565,1605,626,1
1479502533247867458.jpg,1556,554,1677,626,1
1479502533247867458.jpg,1769,536,1874,613,1
1479502533247867458.jpg,1369,571,1491,626,1
1479502533247867458.jpg,858,571,910,619,1
1479502534249553483.jpg,297,532,677,757,1
1479502534249553483.jpg,1254,562,1467,699,1
1479502534249553483.jpg,775,569,865,637,1
1479502534249553483.jpg,922,562,990,618,1
1479502534249553483.jpg,238,546,360,635,1
1479502534249553483.jpg,0,569,153,646,1
1479502534249553483.jpg,142,586,226,640,1
1479502534249553483.jpg,868,570,913,610,1
1479502534249553483.jpg,1050,500,1228,637,2
1479502535226394795.jpg,1305,550,1577,719,1
1479502535226394795.jpg,911,557,993,624,1
1479502535226394795.jpg,773,557,856,636,1
1479502535226394795.jpg,239,523,655,771,1
1479502535226394795.jpg,0,526,163,626,1
1479502535226394795.jpg,1844,597,1913,657,1
1479502535226394795.jpg,1675,572,1788,644,1
1479502535226394795.jpg,1054,477,1241,641,2
1479502535226394795.jpg,1629,565,1760,643,1
1479502535226394795.jpg,1580,556,1727,632,1
1479502535226394795.jpg,1772,568,1917,643,1
1479502535226394795.jpg,868,568,917,614,1
1479502535226394795.jpg,734,568,764,598,1
1479502535749249742.jpg,1328,556,1635,730,1
1479502535749249742.jpg,214,528,630,771,1
1479502535749249742.jpg,757,576,856,637,1
1479502535749249742.jpg,918,564,987,630,1
1479502535749249742.jpg,863,575,916,620,1
1479502535749249742.jpg,1760,564,1915,668,1
1479502535749249742.jpg,1056,500,1242,635,2
1479502536749481727.jpg,170,528,613,765,1
1479502536749481727.jpg,1407,546,1808,757,1
1479502536749481727.jpg,920,562,983,626,1
1479502536749481727.jpg,1053,489,1262,642,2
1479502536749481727.jpg,748,566,840,638,1
1479502536749481727.jpg,873,574,918,611,1
1479502536749481727.jpg,1783,587,1920,664,1
1479502536749481727.jpg,3,587,116,628,1
1479502537749155559.jpg,1533,512,1920,813,1
1479502537749155559.jpg,164,512,596,786,1
1479502537749155559.jpg,734,565,844,654,1
1479502537749155559.jpg,918,567,995,639,1
1479502537749155559.jpg,876,551,931,612,1
1479502537749155559.jpg,78,583,195,636,1
1479502537749155559.jpg,1055,489,1280,651,2
1479502538249561513.jpg,1646,538,1913,879,1
1479502538249561513.jpg,903,569,951,609,1
1479502538249561513.jpg,945,565,1008,625,1
1479502538249561513.jpg,753,567,850,638,1
1479502538249561513.jpg,170,526,617,775,1
1479502538249561513.jpg,1073,464,1300,658,2
1479502538249561513.jpg,2,581,102,619,1
1479502539247554202.jpg,203,532,646,775,1
1479502539247554202.jpg,755,563,881,653,1
1479502539247554202.jpg,925,571,972,612,1
1479502539247554202.jpg,970,560,1036,632,1
1479502539247554202.jpg,1084,455,1365,676,2
1479502539247554202.jpg,88,555,243,637,1
1479502540247415108.jpg,985,550,1060,610,1
1479502540247415108.jpg,933,550,983,595,1
1479502540247415108.jpg,772,555,874,633,1
1479502540247415108.jpg,197,519,646,769,1
1479502540247415108.jpg,1109,439,1400,667,2
1479502540247415108.jpg,126,557,259,607,1
1479502540247415108.jpg,1067,552,1104,589,1
1479502541247250250.jpg,169,517,643,781,1
1479502541247250250.jpg,1004,548,1067,607,1
1479502541247250250.jpg,775,554,877,628,1
1479502541247250250.jpg,933,552,984,593,1
1479502541247250250.jpg,1677,527,1740,563,1
1479502541247250250.jpg,1113,550,1150,587,1
1479502541247250250.jpg,1131,434,1461,676,2
1479502541247250250.jpg,1063,550,1100,587,1
1479502541749893252.jpg,147,509,618,783,1
1479502541749893252.jpg,775,546,879,618,1
1479502541749893252.jpg,1003,539,1074,603,1
1479502541749893252.jpg,1144,414,1473,661,2
1479502541749893252.jpg,1724,527,1817,582,1
1479502541749893252.jpg,926,543,978,587,1
1479502542747757737.jpg,29,519,614,814,1
1479502542747757737.jpg,791,560,902,642,1
1479502542747757737.jpg,1016,554,1092,620,1
1479502542747757737.jpg,920,556,980,611,1
1479502542747757737.jpg,1112,562,1151,601,1
1479502542747757737.jpg,1163,387,1574,700,2
1479502542747757737.jpg,967,563,1004,600,1
1479502542747757737.jpg,980,561,1017,598,1
1479502543747977971.jpg,1007,543,1100,619,1
1479502543747977971.jpg,775,557,893,641,1
1479502543747977971.jpg,0,508,586,844,1
1479502543747977971.jpg,902,546,967,610,1
1479502543747977971.jpg,958,552,1002,597,1
1479502543747977971.jpg,1096,557,1140,601,1
1479502543747977971.jpg,1203,383,1686,697,2
1479502543747977971.jpg,1872,511,1920,609,1
1479502543747977971.jpg,1169,556,1206,593,1
1479502544747614525.jpg,0,480,558,917,1
1479502544747614525.jpg,760,545,883,640,1
1479502544747614525.jpg,1002,535,1091,621,1
1479502544747614525.jpg,1089,548,1135,586,1
1479502544747614525.jpg,868,542,940,603,1
1479502544747614525.jpg,1223,352,1825,698,2
1479502545747879152.jpg,2,462,507,959,1
1479502545747879152.jpg,1814,544,1918,644,1
1479502545747879152.jpg,971,538,1072,630,1
1479502545747879152.jpg,720,544,845,644,1
1479502545747879152.jpg,824,540,894,613,1
1479502545747879152.jpg,1204,354,1816,712,2
1479502545747879152.jpg,631,559,691,590,1
1479502545747879152.jpg,1068,553,1114,595,1
1479502545747879152.jpg,1123,556,1194,587,1
1479502545747879152.jpg,459,557,536,602,1
1479502545747879152.jpg,548,566,614,603,1
1479502545747879152.jpg,884,552,921,605,1
1479502545747879152.jpg,887,546,941,598,1
1479502545747879152.jpg,926,550,963,592,1
1479502545747879152.jpg,714,542,758,579,2
1479502546747924464.jpg,940,532,1073,644,1
1479502546747924464.jpg,660,546,810,654,1
1479502546747924464.jpg,771,542,856,629,1
1479502546747924464.jpg,837,551,886,614,1
1479502546747924464.jpg,850,542,905,605,1
1479502546747924464.jpg,408,566,517,617,1
1479502546747924464.jpg,592,569,647,601,1
1479502546747924464.jpg,2,450,430,1007,1
1479502546747924464.jpg,1185,297,1825,725,2
1479502546747924464.jpg,1052,552,1095,596,1
1479502546747924464.jpg,1111,556,1179,589,1
1479502547250139783.jpg,627,555,788,674,1
1479502547250139783.jpg,738,546,832,642,1
1479502547250139783.jpg,813,563,860,627,1
1479502547250139783.jpg,834,555,893,613,1
1479502547250139783.jpg,928,538,1054,657,1
1479502547250139783.jpg,1048,562,1089,604,1
1479502547250139783.jpg,884,562,920,606,1
1479502547250139783.jpg,0,467,385,1057,1
1479502547250139783.jpg,1182,315,1812,728,2
1479502547250139783.jpg,236,574,339,622,1
1479502547250139783.jpg,606,553,656,608,2
1479502548247525201.jpg,904,520,1059,668,1
1479502548247525201.jpg,538,543,745,693,1
1479502548247525201.jpg,679,537,797,659,1
1479502548247525201.jpg,768,557,850,627,1
1479502548247525201.jpg,814,552,882,614,1
1479502548247525201.jpg,1045,563,1089,608,1
1479502548247525201.jpg,1108,562,1174,595,1
1479502548247525201.jpg,382,578,471,614,1
1479502548247525201.jpg,0,639,223,947,1
1479502548247525201.jpg,1170,320,1768,706,2
1479502548247525201.jpg,490,560,572,618,1
1479502548247525201.jpg,299,576,385,621,1
1479502548748017742.jpg,904,531,1057,674,1
1479502548748017742.jpg,470,557,712,712,1
1479502548748017742.jpg,256,575,385,641,1
1479502548748017742.jpg,813,555,885,620,1
1479502548748017742.jpg,660,536,770,668,1
1479502548748017742.jpg,1103,554,1187,607,1
1479502548748017742.jpg,754,557,825,634,1
1479502548748017742.jpg,1045,552,1089,606,1
1479502549248315858.jpg,89,589,195,648,1
1479502549248315858.jpg,178,562,341,635,1
1479502549248315858.jpg,399,547,678,731,1
1479502549248315858.jpg,607,536,751,672,1
1479502549248315858.jpg,893,530,1051,674,1
1479502549248315858.jpg,738,557,830,632,1
1479502549248315858.jpg,808,553,873,615,1
1479502549248315858.jpg,1045,558,1091,603,1
1479502549248315858.jpg,1115,560,1159,594,1
1479502549248315858.jpg,1154,375,1703,694,2
1479502549248315858.jpg,0,596,116,644,1
1479502549248315858.jpg,358,568,445,613,1
1479502550247992144.jpg,865,538,1040,687,1
1479502550247992144.jpg,127,528,554,799,1
1479502550247992144.jpg,713,565,820,640,1
1479502550247992144.jpg,497,532,708,702,1
1479502550247992144.jpg,1027,563,1075,612,1
1479502550247992144.jpg,787,557,860,619,1
1479502550247992144.jpg,1120,380,1588,688,2
1479502551242507778.jpg,0,518,425,856,1
1479502551242507778.jpg,428,517,674,704,1
1479502551242507778.jpg,697,559,793,634,1
1479502551242507778.jpg,838,530,998,674,1
1479502551242507778.jpg,1003,559,1059,611,1
1479502551242507778.jpg,770,551,839,616,1
1479502551242507778.jpg,323,560,428,640,1
1479502551242507778.jpg,278,529,398,581,2
1479502551242507778.jpg,658,560,718,616,1
1479502551242507778.jpg,1556,556,1721,608,1
1479502551242507778.jpg,1051,410,1468,665,2
1479502551242507778.jpg,1817,530,1920,603,1
1479502551242507778.jpg,1531,557,1646,609,1
1479502551242507778.jpg,1461,544,1568,592,1
1479502551242507778.jpg,1478,555,1557,592,1
1479502551750325055.jpg,363,579,440,640,1
1479502551750325055.jpg,5,533,380,883,1
1479502551750325055.jpg,425,531,659,704,1
1479502551750325055.jpg,652,575,704,623,1
1479502551750325055.jpg,692,567,784,635,1
1479502551750325055.jpg,767,563,829,622,1
1479502551750325055.jpg,825,536,978,678,1
1479502551750325055.jpg,993,568,1048,616,1
1479502551750325055.jpg,1455,570,1558,608,1
1479502551750325055.jpg,1598,572,1776,640,1
1479502551750325055.jpg,1568,572,1670,630,1
1479502551750325055.jpg,1041,416,1423,676,2
1479502551750325055.jpg,1533,575,1640,618,1
1479502551750325055.jpg,1517,577,1604,613,1
1479502551750325055.jpg,214,538,327,640,2
1479502552750494767.jpg,835,549,982,669,1
1479502552750494767.jpg,490,544,696,701,1
1479502552750494767.jpg,1,536,389,861,1
1479502552750494767.jpg,720,575,810,640,1
1479502552750494767.jpg,357,586,463,650,1
1479502552750494767.jpg,1790,670,1917,944,1
1479502552750494767.jpg,1009,574,1043,621,1
1479502552750494767.jpg,1736,571,1917,646,1
1479502552750494767.jpg,1699,570,1866,636,1
1479502552750494767.jpg,1653,576,1788,621,1
1479502552750494767.jpg,1604,578,1726,613,1
1479502552750494767.jpg,1540,570,1707,610,1
1479502552750494767.jpg,1037,454,1339,667,2
1479502552750494767.jpg,789,569,844,626,1
1479502553750710941.jpg,1557,536,1915,946,1
1479502553750710941.jpg,874,564,1004,680,1
1479502553750710941.jpg,575,553,761,702,1
1479502553750710941.jpg,759,583,840,648,1
1479502553750710941.jpg,824,580,880,635,1
1479502553750710941.jpg,2,554,483,850,1
1479502553750710941.jpg,1036,584,1071,633,1
1479502553750710941.jpg,1021,584,1056,626,1
1479502553750710941.jpg,1062,471,1326,682,2
1479502553750710941.jpg,1431,576,1469,613,1
1479502554749941773.jpg,128,561,554,806,1
1479502554749941773.jpg,511,586,647,668,1
1479502554749941773.jpg,635,559,800,691,1
1479502554749941773.jpg,778,585,855,645,1
1479502554749941773.jpg,832,578,892,629,1
1479502554749941773.jpg,885,566,1012,672,1
1479502554749941773.jpg,1008,586,1038,616,1
1479502554749941773.jpg,1028,589,1059,620,1
1479502554749941773.jpg,1293,583,1408,632,1
1479502554749941773.jpg,1463,542,1916,851,1
1479502554749941773.jpg,9,605,69,653,1
1479502554749941773.jpg,1055,482,1306,663,2
1479502554749941773.jpg,1039,574,1078,631,1
1479502554749941773.jpg,464,601,536,638,1
1479502555732408158.jpg,1424,544,1913,827,1
1479502555732408158.jpg,241,554,603,771,1
1479502555732408158.jpg,659,549,805,673,1
1479502555732408158.jpg,894,554,1005,662,1
1479502555732408158.jpg,1320,577,1490,631,1
1479502555732408158.jpg,1293,574,1376,625,1
1479502555732408158.jpg,1469,577,1531,608,1
1479502555732408158.jpg,796,576,858,633,1
1479502555732408158.jpg,844,574,890,622,1
1479502555732408158.jpg,1053,472,1298,653,2
1479502555732408158.jpg,2,583,128,664,1
1479502555732408158.jpg,644,585,681,628,1
1479502555732408158.jpg,1006,572,1043,609,1
1479502555732408158.jpg,1026,580,1063,617,1
1479502555732408158.jpg,1039,578,1076,622,1
1479502556247200679.jpg,1425,546,1913,822,1
1479502556247200679.jpg,261,550,615,762,1
1479502556247200679.jpg,668,548,810,676,1
1479502556247200679.jpg,891,557,1009,659,1
1479502556247200679.jpg,1353,575,1536,637,1
1479502556247200679.jpg,1292,579,1425,641,1
1479502556247200679.jpg,791,579,864,633,1
1479502556247200679.jpg,846,572,895,617,1
1479502556247200679.jpg,624,575,684,639,1
1479502556247200679.jpg,1062,461,1301,660,2
1479502556247200679.jpg,50,583,116,634,1
1479502556247200679.jpg,84,583,177,626,1
1479502556247200679.jpg,210,584,284,625,1
1479502556247200679.jpg,252,580,315,610,1
1479502556247200679.jpg,560,584,590,622,1
1479502556247200679.jpg,578,560,631,613,1
1479502556247200679.jpg,1011,577,1041,607,1
1479502556247200679.jpg,1033,580,1063,610,1
1479502556247200679.jpg,1039,584,1069,614,1
1479502556247200679.jpg,1464,557,1539,590,1
1479502556747484815.jpg,1432,534,1920,829,1
1479502556747484815.jpg,1302,566,1473,632,1
1479502556747484815.jpg,1405,561,1547,636,1
1479502556747484815.jpg,887,549,1011,655,1
1479502556747484815.jpg,101,552,336,707,1
1479502556747484815.jpg,276,550,617,759,1
1479502556747484815.jpg,794,572,865,625,1
1479502556747484815.jpg,849,568,893,612,1
1479502556747484815.jpg,666,546,804,662,1
1479502556747484815.jpg,592,573,672,629,1
1479502556747484815.jpg,1064,459,1294,655,2
1479502557250447698.jpg,1448,530,1920,844,1
1479502557250447698.jpg,290,535,637,753,1
1479502557250447698.jpg,0,539,214,746,1
1479502557250447698.jpg,668,543,815,659,1
1479502557250447698.jpg,891,543,1011,655,1
1479502557250447698.jpg,1346,557,1559,647,1
1479502557250447698.jpg,800,566,869,624,1
1479502557250447698.jpg,568,561,647,636,1
1479502557250447698.jpg,1065,458,1301,657,2
1479502557250447698.jpg,152,578,242,622,1
1479502557250447698.jpg,231,581,276,614,1
1479502557250447698.jpg,258,582,340,636,1
1479502557250447698.jpg,613,554,680,626,1
1479502557250447698.jpg,851,567,895,609,1
1479502557250447698.jpg,1017,560,1047,590,1
1479502557250447698.jpg,1029,572,1059,602,1
1479502557250447698.jpg,1046,567,1078,614,1
1479502558250801637.jpg,2,586,65,637,1
1479502558250801637.jpg,30,583,99,631,1
1479502558250801637.jpg,48,586,129,638,1
1479502558250801637.jpg,81,580,140,614,1
1479502558250801637.jpg,132,584,242,650,1
1479502558250801637.jpg,207,590,273,631,1
1479502558250801637.jpg,246,578,297,625,1
1479502558250801637.jpg,303,586,348,616,1
1479502558250801637.jpg,634,577,664,607,1
1479502558250801637.jpg,674,586,704,616,1
1479502558250801637.jpg,691,550,835,662,1
1479502558250801637.jpg,312,547,654,758,1
1479502558250801637.jpg,817,572,891,627,1
1479502558250801637.jpg,869,568,908,609,1
1479502558250801637.jpg,1024,572,1057,605,1
1479502558250801637.jpg,1042,578,1072,608,1
1479502558250801637.jpg,1053,574,1095,622,1
1479502558250801637.jpg,895,550,1023,665,1
1479502558250801637.jpg,1490,569,1737,658,1
1479502558250801637.jpg,1489,529,1917,884,1
1479502558250801637.jpg,1078,458,1317,664,2
1479502558250801637.jpg,1312,553,1405,600,1
1479502558751010691.jpg,324,550,663,760,1
1479502558751010691.jpg,711,550,842,661,1
1479502558751010691.jpg,832,575,896,623,1
1479502558751010691.jpg,911,548,1031,661,1
1479502558751010691.jpg,1509,529,1920,897,1
1479502558751010691.jpg,53,591,171,654,1
1479502558751010691.jpg,139,587,224,630,1
1479502558751010691.jpg,882,570,918,606,1
1479502558751010691.jpg,1087,461,1337,656,2
1479502558751010691.jpg,1062,577,1102,617,1
1479502559750794635.jpg,1552,531,1920,912,1
1479502559750794635.jpg,67,568,245,710,1
1479502559750794635.jpg,750,558,863,661,1
1479502559750794635.jpg,923,554,1059,663,1
1479502559750794635.jpg,856,569,922,627,1
1479502559750794635.jpg,1075,573,1118,624,1
1479502559750794635.jpg,1114,451,1373,660,2
1479502559750794635.jpg,1454,560,1565,601,1
1479502559750794635.jpg,0,592,96,652,1
1479502559750794635.jpg,60,580,114,613,1
1479502559750794635.jpg,667,585,699,618,1
1479502559750794635.jpg,902,572,941,606,1
1479502559750794635.jpg,1053,571,1083,601,1
1479502559750794635.jpg,1631,568,1701,608,1
1479502559750794635.jpg,272,547,456,670,1
1479502559750794635.jpg,363,557,699,778,1
1479502559750794635.jpg,127,549,276,610,2
1479502560728100524.jpg,425,548,744,753,1
1479502560728100524.jpg,2,512,189,713,1
1479502560728100524.jpg,771,555,892,655,1
1479502560728100524.jpg,944,541,1074,660,1
1479502560728100524.jpg,1089,563,1136,617,1
1479502560728100524.jpg,875,568,927,619,1
1479502560728100524.jpg,278,579,347,637,1
1479502560728100524.jpg,216,590,294,644,1
1479502560728100524.jpg,163,579,225,641,1
1479502560728100524.jpg,341,584,401,637,1
1479502560728100524.jpg,390,581,439,630,1
1479502560728100524.jpg,1137,438,1418,665,2
1479502560728100524.jpg,1565,554,1725,596,1
1479502560728100524.jpg,1644,513,1918,884,1
1479502561250721891.jpg,455,548,752,747,1
1479502561250721891.jpg,272,587,339,632,1
1479502561250721891.jpg,330,586,385,630,1
1479502561250721891.jpg,1086,565,1135,616,1
1479502561250721891.jpg,1130,445,1437,668,2
1479502561250721891.jpg,1658,557,1815,599,1
1479502561250721891.jpg,0,574,130,652,1
1479502561250721891.jpg,902,563,947,604,1
1479502561250721891.jpg,943,548,1062,659,1
1479502561250721891.jpg,1699,562,1918,899,1
1479502561250721891.jpg,122,589,211,642,1
1479502561250721891.jpg,781,557,887,647,1
1479502561250721891.jpg,872,570,923,615,1
1479502561751310227.jpg,1757,615,1920,899,1
1479502561751310227.jpg,1771,546,1911,614,1
1479502561751310227.jpg,935,541,1067,648,1
1479502561751310227.jpg,1082,557,1134,612,1
1479502561751310227.jpg,782,541,886,639,1
1479502561751310227.jpg,484,546,764,739,1
1479502561751310227.jpg,871,557,917,611,1
1479502561751310227.jpg,410,566,480,618,1
1479502561751310227.jpg,258,577,327,631,1
1479502561751310227.jpg,183,575,271,634,1
1479502561751310227.jpg,91,568,196,641,1
1479502561751310227.jpg,4,572,111,644,1
1479502561751310227.jpg,1131,425,1452,655,2
1479502561751310227.jpg,898,554,938,596,1
1479502562751731571.jpg,538,551,783,724,1
1479502562751731571.jpg,777,553,874,639,1
1479502562751731571.jpg,931,544,1055,661,1
1479502562751731571.jpg,1124,440,1504,686,2
1479502562751731571.jpg,1075,562,1133,622,1
1479502562751731571.jpg,15,586,77,653,1
1479502562751731571.jpg,78,584,157,646,1
1479502562751731571.jpg,301,580,383,626,1
1479502562751731571.jpg,1824,557,1919,619,1
1479502562751731571.jpg,883,565,924,604,1
1479502562751731571.jpg,531,576,574,613,1
1479502562751731571.jpg,417,575,467,617,1
